PostId,PostUrl,PostEngagement,Platform,ChannelID,ChannelName,ChannelUid,ChannelUrl,ChannelEngagement,post_body_text,GoogleAudioText,VoskAudioText,EmbeddedContentText,published_at,post_data,post_media_urls,LikesCount,SharesCount,CommentsCount,ViewsCount,post_media_file,embedded_post_text,search_data
314185663,https://twitter.com/FoxNews/status/824041979147386881,,Twitter,6612356,Fox News,blank_for_now,blank_for_now,"{""follower_count"":24870400,""following_count"":262,""like_count"":null,""post_count"":624550,""views_count"":null,""comment_count"":null,""share_count"":null}",White House asks press to respect #Trump children's privacy https://t.co/KnKxFbG9Pu https://t.co/PFGjMaqDzX, ,no longer populated,,2017-01-24T23:51:32.000Z,post data removed,,5903,1520,399,0,,
352062568,https://twitter.com/FoxNews/status/823715180890755072,,Twitter,6612356,Fox News,blank_for_now,blank_for_now,"{""follower_count"":25021326,""following_count"":262,""like_count"":null,""post_count"":630365,""views_count"":null,""comment_count"":null,""share_count"":null}",.@TuckerCarlson: Fed docs...describe people in this country illegally as illegal aliens...it's not some racist term I'm throwing around https://t.co/HtazRq2mHv, ,no longer populated,,2017-01-24T02:12:57.000Z,post data removed,,1114,302,214,0,,
476521654,https://twitter.com/FoxNews/status/823311888687755264,,Twitter,6612356,Fox News,blank_for_now,blank_for_now,"{""follower_count"":25954218,""following_count"":263,""like_count"":null,""post_count"":655871,""views_count"":null,""comment_count"":null,""share_count"":null}",NEWS ALERT: San Antonio mall shooting. https://t.co/JZVQUBXy7L, ,no longer populated,,2017-01-22T23:30:25.000Z,post data removed,,165,239,42,0,,
314185745,https://twitter.com/FoxNews/status/823244723431145472,,Twitter,6612356,Fox News,blank_for_now,blank_for_now,"{""follower_count"":24865923,""following_count"":262,""like_count"":null,""post_count"":624334,""views_count"":null,""comment_count"":null,""share_count"":null}",".@DineshDSouza: ""The rhetoric that has inspired the violence has come from the mainstream of the Democratic Party."" https://t.co/pXIzxHeu0B https://t.co/By9jcFp6L7", ,no longer populated,,2017-01-22T19:03:31.000Z,post data removed,,2947,1151,436,0,,
440497965,https://twitter.com/FoxNews/status/823221380003102720,,Twitter,6612356,Fox News,blank_for_now,blank_for_now,"{""follower_count"":25756440,""following_count"":263,""like_count"":null,""post_count"":648248,""views_count"":null,""comment_count"":null,""share_count"":null}","Moments ago, @POTUS made clear that he supported the right to protest. https://t.co/aoOgGL3sSq", ,no longer populated,,2017-01-22T17:30:46.000Z,post data removed,,2488,450,318,0,,
352297937,https://twitter.com/FoxNews/status/823199448591310848,,Twitter,6612356,Fox News,blank_for_now,blank_for_now,"{""follower_count"":25021812,""following_count"":262,""like_count"":null,""post_count"":630377,""views_count"":null,""comment_count"":null,""share_count"":null}",".@jonvoight: ""I'm very impressed with what [@POTUS's] accomplished and I'm very impressed with the Cabinet he's put together."" @JudgeJeanine https://t.co/fjr7248SWQ", ,no longer populated,,2017-01-22T16:03:37.000Z,post data removed,,4477,851,223,0,,
475648532,https://twitter.com/FoxNews/status/822908203205873664,,Twitter,6612356,Fox News,blank_for_now,blank_for_now,"{""follower_count"":25953713,""following_count"":263,""like_count"":null,""post_count"":655817,""views_count"":null,""comment_count"":null,""share_count"":null}",".@Madonna: 'I Have Thought an Awful Lot About Blowing Up the White House'
https://t.co/b7bZcpJP1N", ,no longer populated,,2017-01-21T20:46:19.000Z,post data removed,,523,580,2191,0,,
476729665,https://twitter.com/FoxNews/status/822821935897841664,,Twitter,6612356,Fox News,blank_for_now,blank_for_now,"{""follower_count"":25954302,""following_count"":263,""like_count"":null,""post_count"":655883,""views_count"":null,""comment_count"":null,""share_count"":null}",James Mattis and John F. Kelly confirmed. https://t.co/Nzq3mKZiVH, ,no longer populated,,2017-01-21T15:03:31.000Z,post data removed,,2893,392,81,0,,
476729719,https://twitter.com/FoxNews/status/822663359871025157,,Twitter,6612356,Fox News,blank_for_now,blank_for_now,"{""follower_count"":25954302,""following_count"":263,""like_count"":null,""post_count"":655883,""views_count"":null,""comment_count"":null,""share_count"":null}",".@POTUS dances with @FLOTUS at The Salute To Our Armed Services Inaugural Ball in Washington, D.C. #Trump45 #inauguration https://t.co/lT17ZOv8j9", ,no longer populated,,2017-01-21T04:33:23.000Z,post data removed,,4858,1039,152,0,,
314292527,https://twitter.com/FoxNews/status/822530662687121408,,Twitter,6612356,Fox News,blank_for_now,blank_for_now,"{""follower_count"":24866321,""following_count"":262,""like_count"":null,""post_count"":624346,""views_count"":null,""comment_count"":null,""share_count"":null}","President Trump: ""Most importantly, we will be protected by God."" #Inauguration #Trump45 https://t.co/tRHtkmEIek https://t.co/U1jnJ7UceL", ,no longer populated,,2017-01-20T19:46:06.000Z,post data removed,,3823,1222,192,0,,
